     # Tempo                      POP_NUMERICA                      PARC_REATIVA                      PAR_TEMPORAL                      P_DIFUSIVA_X                      P_DIFUSIVA_Y                      _____RESIDUO                      OCUPACAO_NUM                      ERRO_ESTACIO
      4.2050                        0.6483E+06                        0.6324E+03                       -0.1135E+05                       -0.9148E+04                       -0.2888E+04                        0.5267E+02                       63.67797852                        0.00032127
      4.2100                        0.6483E+06                        0.6330E+03                       -0.1191E+05                       -0.9113E+04                       -0.3600E+04                        0.1660E+03                       63.67797852                        0.00032128
      4.2150                        0.6483E+06                        0.6335E+03                       -0.1345E+05                       -0.8495E+04                       -0.5346E+04                        0.2377E+03                       63.70849609                        0.00032130
      4.2200                        0.6483E+06                        0.6340E+03                       -0.6758E+04                       -0.7046E+04                       -0.9977E+02                        0.2462E+03                       63.72070312                        0.00032132
      4.2250                        0.6484E+06                        0.6345E+03                       -0.1186E+05                       -0.9463E+04                       -0.3033E+04                        0.1416E+01                       63.72070312                        0.00032133
      4.2300                        0.6484E+06                        0.6351E+03                       -0.1228E+05                       -0.9511E+04                       -0.3263E+04                        0.1402E+03                       63.72070312                        0.00032136
      4.2350                        0.6484E+06                        0.6356E+03                       -0.1240E+05                       -0.9680E+04                       -0.3225E+04                        0.1269E+03                       63.72070312                        0.00032138
      4.2400                        0.6484E+06                        0.6361E+03                       -0.1192E+05                       -0.9533E+04                       -0.3070E+04                        0.5124E+02                       63.72680664                        0.00032140
      4.2450                        0.6484E+06                        0.6366E+03                       -0.1214E+05                       -0.9449E+04                       -0.3002E+04                        0.3295E+03                       63.72680664                        0.00032143
      4.2500                        0.6484E+06                        0.6371E+03                       -0.1385E+05                       -0.1033E+05                       -0.3778E+04                        0.3811E+03                       63.72680664                        0.00032146
      4.2550                        0.6484E+06                        0.6376E+03                       -0.1229E+05                       -0.9499E+04                       -0.3620E+04                        0.1872E+03                       63.72680664                        0.00032149
      4.2600                        0.6484E+06                        0.6382E+03                       -0.1159E+05                       -0.9083E+04                       -0.3060E+04                        0.8083E+02                       63.72680664                        0.00032152
      4.2650                        0.6484E+06                        0.6387E+03                       -0.1025E+05                       -0.8661E+04                       -0.2116E+04                        0.1062E+03                       63.73901367                        0.00032155
      4.2700                        0.6484E+06                        0.6392E+03                       -0.1171E+05                       -0.9095E+04                       -0.3420E+04                        0.1663E+03                       63.75122070                        0.00032158
      4.2750                        0.6484E+06                        0.6397E+03                       -0.1300E+05                       -0.1087E+05                       -0.2811E+04                        0.3918E+02                       63.75122070                        0.00032162
      4.2800                        0.6484E+06                        0.6402E+03                       -0.1466E+05                       -0.1163E+05                       -0.3808E+04                        0.1379E+03                       63.76342773                        0.00032165
      4.2850                        0.6484E+06                        0.6408E+03                       -0.2019E+05                       -0.1449E+05                       -0.6538E+04                        0.1940E+03                       63.77563477                        0.00032169
      4.2900                        0.6484E+06                        0.6413E+03                       -0.1520E+05                       -0.1028E+05                       -0.5189E+04                        0.3743E+03                       63.84277344                        0.00032173
      4.2950                        0.6484E+06                        0.6418E+03                       -0.1455E+05                       -0.1113E+05                       -0.4260E+04                        0.1909E+03                       63.87329102                        0.00032177
      4.3000                        0.6484E+06                        0.6423E+03                       -0.1067E+05                       -0.1025E+05                       -0.1060E+04                        0.1333E+01                       63.90380859                        0.00032181
      4.3050                        0.6485E+06                        0.6428E+03                       -0.1749E+05                       -0.1319E+05                       -0.5013E+04                        0.6557E+02                       63.91601562                        0.00032185
      4.3100                        0.6485E+06                        0.6433E+03                       -0.1747E+05                       -0.1104E+05                       -0.7084E+04                        0.1156E+02                       63.92211914                        0.00032189
      4.3150                        0.6485E+06                        0.6439E+03                       -0.1940E+05                       -0.1166E+05                       -0.8605E+04                        0.2170E+03                       63.92822266                        0.00032193
      4.3200                        0.6485E+06                        0.6444E+03                       -0.1795E+05                       -0.1056E+05                       -0.8288E+04                        0.2517E+03                       63.93432617                        0.00032198
      4.3250                        0.6485E+06                        0.6449E+03                       -0.1491E+05                       -0.1009E+05                       -0.5599E+04                        0.1331E+03                       63.93432617                        0.00032202
      4.3300                        0.6485E+06                        0.6454E+03                       -0.1305E+05                       -0.9531E+04                       -0.3967E+04                        0.1946E+03                       63.94042969                        0.00032206
      4.3350                        0.6485E+06                        0.6459E+03                       -0.1263E+05                       -0.9400E+04                       -0.3609E+04                        0.2710E+03                       63.95874023                        0.00032211
      4.3400                        0.6485E+06                        0.6464E+03                       -0.1161E+05                       -0.9259E+04                       -0.3147E+04                        0.1467E+03                       63.98925781                        0.00032215
      4.3450                        0.6485E+06                        0.6469E+03                       -0.1279E+05                       -0.9783E+04                       -0.3840E+04                        0.1855E+03                       64.00756836                        0.00032220
      4.3500                        0.6485E+06                        0.6475E+03                       -0.1287E+05                       -0.9903E+04                       -0.3580E+04                        0.3306E+02                       64.00756836                        0.00032224
      4.3550                        0.6485E+06                        0.6480E+03                       -0.1269E+05                       -0.1003E+05                       -0.3502E+04                        0.1916E+03                       64.01977539                        0.00032229
      4.3600                        0.6485E+06                        0.6485E+03                       -0.1171E+05                       -0.9174E+04                       -0.2923E+04                        0.2636E+03                       64.02587891                        0.00032233
      4.3650                        0.6485E+06                        0.6490E+03                        0.1975E+05                        0.1946E+05                       -0.3568E+03                        0.4126E+01                       64.03198242                        0.00032238
      4.3700                        0.6486E+06                        0.6495E+03                       -0.1295E+05                       -0.1083E+05                       -0.2891E+04                        0.1157E+03                       64.04418945                        0.00032242
      4.3750                        0.6486E+06                        0.6500E+03                        0.2101E+05                        0.2005E+05                        0.2644E+02                        0.2846E+03                       64.05029297                        0.00032246
      4.3800                        0.6486E+06                        0.6505E+03                       -0.1217E+05                       -0.9942E+04                       -0.2947E+04                        0.6374E+02                       64.05029297                        0.00032251
      4.3850                        0.6486E+06                        0.6510E+03                       -0.1250E+05                       -0.9765E+04                       -0.3333E+04                        0.5455E+02                       64.05639648                        0.00032255
      4.3900                        0.6486E+06                        0.6516E+03                       -0.1188E+05                       -0.9857E+04                       -0.2718E+04                        0.3871E+02                       64.06250000                        0.00032260
      4.3950                        0.6486E+06                        0.6521E+03                       -0.1239E+05                       -0.9889E+04                       -0.2887E+04                        0.2677E+03                       64.06250000                        0.00032264
      4.4000                        0.6486E+06                        0.6526E+03                       -0.1207E+05                       -0.9734E+04                       -0.2610E+04                        0.3736E+03                       64.06250000                        0.00032268
      4.4050                        0.6486E+06                        0.6531E+03                       -0.1684E+05                       -0.9787E+04                       -0.7963E+04                        0.2559E+03                       64.06250000                        0.00032273
      4.4100                        0.6486E+06                        0.6536E+03                       -0.1018E+05                       -0.8718E+04                       -0.2125E+04                        0.6269E+01                       64.06250000                        0.00032277
      4.4150                        0.6486E+06                        0.6541E+03                       -0.1462E+05                       -0.1159E+05                       -0.3431E+04                        0.2554E+03                       64.06250000                        0.00032281
      4.4200                        0.6486E+06                        0.6546E+03                       -0.1429E+05                       -0.1167E+05                       -0.3446E+04                        0.1715E+03                       64.06860352                        0.00032285
      4.4250                        0.6486E+06                        0.6551E+03                       -0.1389E+05                       -0.1131E+05                       -0.3308E+04                        0.6877E+02                       64.06860352                        0.00032289
      4.4300                        0.6487E+06                        0.6556E+03                       -0.1335E+05                       -0.1165E+05                       -0.2733E+04                        0.3813E+03                       64.06860352                        0.00032293
      4.4350                        0.6487E+06                        0.6562E+03                       -0.1303E+05                       -0.1231E+05                       -0.1169E+04                        0.2019E+03                       64.07470703                        0.00032297
      4.4400                        0.6487E+06                        0.6567E+03                       -0.1415E+05                       -0.1236E+05                       -0.2517E+04                        0.6224E+02                       64.07470703                        0.00032301
      4.4450                        0.6487E+06                        0.6572E+03                       -0.1417E+05                       -0.1194E+05                       -0.3120E+04                        0.2327E+03                       64.08081055                        0.00032305
      4.4500                        0.6487E+06                        0.6577E+03                       -0.1447E+05                       -0.1208E+05                       -0.3018E+04                        0.3323E+02                       64.08691406                        0.00032309
      4.4550                        0.6487E+06                        0.6582E+03                       -0.1575E+05                       -0.1387E+05                       -0.2150E+04                        0.3876E+03                       64.08691406                        0.00032313
      4.4600                        0.6487E+06                        0.6587E+03                       -0.1835E+05                       -0.1498E+05                       -0.4360E+04                        0.3315E+03                       64.08691406                        0.00032316
      4.4650                        0.6487E+06                        0.6592E+03                       -0.1936E+05                       -0.1579E+05                       -0.3665E+04                        0.5560E+03                       64.08691406                        0.00032320
      4.4700                        0.6487E+06                        0.6597E+03                       -0.1973E+05                       -0.1724E+05                       -0.2956E+04                        0.1934E+03                       64.08691406                        0.00032323
      4.4750                        0.6487E+06                        0.6602E+03                       -0.6853E+05                       -0.5121E+05                       -0.2481E+04                        0.1550E+05                       64.09301758                        0.00032326
      4.4800                        0.6487E+06                        0.6607E+03                       -0.3723E+05                       -0.2910E+05                       -0.6779E+04                        0.2010E+04                       64.09301758                        0.00032330
      4.4850                        0.6488E+06                        0.6612E+03                       -0.2532E+05                       -0.2345E+05                       -0.2479E+04                        0.5838E+02                       64.10522461                        0.00032333
      4.4900                        0.6488E+06                        0.6617E+03                       -0.2643E+05                       -0.2547E+05                       -0.2264E+04                        0.6411E+03                       64.11132812                        0.00032336
      4.4950                        0.6488E+06                        0.6622E+03                       -0.3468E+05                       -0.3249E+05                       -0.1968E+04                        0.8861E+03                       64.13574219                        0.00032339
      4.5000                        0.6488E+06                        0.6627E+03                       -0.3288E+05                       -0.3053E+05                       -0.3124E+04                        0.1152E+03                       64.14794922                        0.00032342
      4.5050                        0.6488E+06                        0.6632E+03                       -0.3211E+05                       -0.4992E+05                        0.1298E+05                        0.4168E+04                       64.16015625                        0.00032344
      4.5100                        0.6488E+06                        0.6638E+03                       -0.2407E+05                       -0.2217E+05                       -0.3125E+04                        0.5665E+03                       64.17236328                        0.00032347
      4.5150                        0.6488E+06                        0.6643E+03                       -0.2208E+05                       -0.1952E+05                       -0.2952E+04                        0.2735E+03                       64.17236328                        0.00032350
      4.5200                        0.6488E+06                        0.6648E+03                       -0.1810E+05                       -0.1581E+05                       -0.2860E+04                        0.9332E+02                       64.17846680                        0.00032352
      4.5250                        0.6488E+06                        0.6653E+03                       -0.1781E+05                       -0.1509E+05                       -0.2977E+04                        0.4080E+03                       64.17846680                        0.00032355
      4.5300                        0.6489E+06                        0.6658E+03                       -0.1673E+05                       -0.1414E+05                       -0.2925E+04                        0.3384E+03                       64.17846680                        0.00032357
      4.5350                        0.6489E+06                        0.6663E+03                       -0.1875E+05                       -0.1582E+05                       -0.3460E+04                        0.1381E+03                       64.17846680                        0.00032359
      4.5400                        0.6489E+06                        0.6668E+03                       -0.1700E+05                       -0.1529E+05                       -0.2893E+04                        0.5147E+03                       64.17846680                        0.00032361
      4.5450                        0.6489E+06                        0.6673E+03                       -0.1598E+05                       -0.1391E+05                       -0.2900E+04                        0.1636E+03                       64.19067383                        0.00032363
      4.5500                        0.6489E+06                        0.6678E+03                       -0.1508E+05                       -0.1331E+05                       -0.2385E+04                        0.5200E+02                       64.19677734                        0.00032365
      4.5550                        0.6489E+06                        0.6683E+03                       -0.1451E+05                       -0.1271E+05                       -0.2709E+04                        0.2350E+03                       64.19677734                        0.00032367
      4.5600                        0.6489E+06                        0.6688E+03                       -0.1532E+05                       -0.1343E+05                       -0.2723E+04                        0.1688E+03                       64.19677734                        0.00032369
      4.5650                        0.6489E+06                        0.6693E+03                       -0.1527E+05                       -0.1308E+05                       -0.3075E+04                        0.2077E+03                       64.19677734                        0.00032370
      4.5700                        0.6489E+06                        0.6698E+03                       -0.1697E+05                       -0.1416E+05                       -0.3355E+04                        0.1257E+03                       64.19677734                        0.00032372
      4.5750                        0.6489E+06                        0.6703E+03                       -0.1495E+05                       -0.1223E+05                       -0.3194E+04                        0.2003E+03                       64.19677734                        0.00032373
      4.5800                        0.6490E+06                        0.6708E+03                       -0.1411E+05                       -0.1176E+05                       -0.3040E+04                        0.1486E+02                       64.19677734                        0.00032375
      4.5850                        0.6490E+06                        0.6713E+03                       -0.1353E+05                       -0.1128E+05                       -0.2952E+04                        0.3323E+02                       64.20898438                        0.00032376
      4.5900                        0.6490E+06                        0.6718E+03                       -0.1419E+05                       -0.1168E+05                       -0.3149E+04                        0.3115E+02                       64.20898438                        0.00032377
      4.5950                        0.6490E+06                        0.6723E+03                       -0.1146E+05                       -0.9640E+04                       -0.2612E+04                        0.1186E+03                       64.21508789                        0.00032378
      4.6000                        0.6490E+06                        0.6728E+03                       -0.1439E+05                       -0.1135E+05                       -0.3744E+04                        0.3025E+02                       64.22729492                        0.00032379
      4.6050                        0.6490E+06                        0.6733E+03                       -0.1358E+05                       -0.1086E+05                       -0.3160E+04                        0.2314E+03                       64.22729492                        0.00032380
      4.6100                        0.6490E+06                        0.6738E+03                       -0.8907E+04                       -0.9210E+04                       -0.3569E+03                        0.1367E+02                       64.23339844                        0.00032381
      4.6150                        0.6490E+06                        0.6743E+03                       -0.1234E+05                       -0.9177E+04                       -0.3581E+04                        0.2602E+03                       64.23950195                        0.00032382
      4.6200                        0.6491E+06                        0.6748E+03                       -0.1337E+05                       -0.1124E+05                       -0.2840E+04                        0.4226E+02                       64.24560547                        0.00032382
      4.6250                        0.6491E+06                        0.6753E+03                       -0.1274E+05                       -0.1174E+05                       -0.1776E+04                        0.9619E+02                       64.25170898                        0.00032383
      4.6300                        0.6491E+06                        0.6758E+03                       -0.1473E+05                       -0.1191E+05                       -0.3391E+04                        0.1052E+03                       64.25170898                        0.00032383
      4.6350                        0.6491E+06                        0.6763E+03                       -0.1462E+05                       -0.1215E+05                       -0.3106E+04                        0.3535E+02                       64.25781250                        0.00032384
      4.6400                        0.6491E+06                        0.6768E+03                       -0.1427E+05                       -0.1184E+05                       -0.3205E+04                        0.9915E+02                       64.27001953                        0.00032384
      4.6450                        0.6491E+06                        0.6773E+03                       -0.1244E+05                       -0.1165E+05                       -0.1657E+04                        0.1930E+03                       64.31884766                        0.00032385
      4.6500                        0.6491E+06                        0.6777E+03                       -0.1676E+05                       -0.1404E+05                       -0.3131E+04                        0.2680E+03                       64.33715820                        0.00032385
      4.6550                        0.6491E+06                        0.6782E+03                       -0.1412E+05                       -0.1176E+05                       -0.3147E+04                        0.1049E+03                       64.35546875                        0.00032385
      4.6600                        0.6492E+06                        0.6787E+03                       -0.1886E+05                       -0.1563E+05                       -0.3702E+04                        0.1993E+03                       64.36157227                        0.00032385
      4.6650                        0.6492E+06                        0.6792E+03                       -0.1164E+05                       -0.1140E+05                       -0.1156E+04                        0.2320E+03                       64.37377930                        0.00032386
      4.6700                        0.6492E+06                        0.6797E+03                       -0.1207E+05                       -0.1169E+05                       -0.1310E+04                        0.2543E+03                       64.39208984                        0.00032386
      4.6750                        0.6492E+06                        0.6802E+03                       -0.1269E+05                       -0.1083E+05                       -0.2213E+04                        0.3241E+03                       64.40429688                        0.00032386
      4.6800                        0.6492E+06                        0.6807E+03                       -0.1360E+05                       -0.1126E+05                       -0.3095E+04                        0.7611E+02                       64.40429688                        0.00032386
      4.6850                        0.6492E+06                        0.6812E+03                       -0.1309E+05                       -0.1116E+05                       -0.2752E+04                        0.1404E+03                       64.40429688                        0.00032386
      4.6900                        0.6492E+06                        0.6817E+03                       -0.1330E+05                       -0.1150E+05                       -0.2873E+04                        0.3974E+03                       64.41040039                        0.00032386
      4.6950                        0.6492E+06                        0.6822E+03                       -0.1246E+05                       -0.1055E+05                       -0.2543E+04                        0.5007E+02                       64.43481445                        0.00032386
      4.7000                        0.6493E+06                        0.6827E+03                       -0.1438E+05                       -0.1145E+05                       -0.3474E+04                        0.1290E+03                       64.44091797                        0.00032386
      4.7050                        0.6493E+06                        0.6832E+03                       -0.1192E+05                       -0.9888E+04                       -0.2518E+04                        0.2013E+03                       64.45922852                        0.00032385
      4.7100                        0.6493E+06                        0.6837E+03                       -0.1302E+05                       -0.1057E+05                       -0.3124E+04                        0.9166E+01                       64.46533203                        0.00032385
      4.7150                        0.6493E+06                        0.6842E+03                       -0.1251E+05                       -0.1013E+05                       -0.2999E+04                        0.6896E+02                       64.46533203                        0.00032385
      4.7200                        0.6493E+06                        0.6847E+03                       -0.1250E+05                       -0.9809E+04                       -0.3226E+04                        0.1476E+03                       64.46533203                        0.00032385
      4.7250                        0.6493E+06                        0.6851E+03                       -0.1309E+05                       -0.1048E+05                       -0.3222E+04                        0.6466E+02                       64.46533203                        0.00032385
      4.7300                        0.6493E+06                        0.6856E+03                       -0.1247E+05                       -0.1043E+05                       -0.2595E+04                        0.1239E+03                       64.50195312                        0.00032385
      4.7350                        0.6494E+06                        0.6861E+03                       -0.1560E+05                       -0.1132E+05                       -0.4906E+04                        0.6246E+02                       64.50805664                        0.00032385
      4.7400                        0.6494E+06                        0.6866E+03                       -0.1170E+05                       -0.9788E+04                       -0.2809E+04                        0.2064E+03                       64.50805664                        0.00032385
      4.7450                        0.6494E+06                        0.6871E+03                       -0.1331E+05                       -0.1042E+05                       -0.3387E+04                        0.1845E+03                       64.50805664                        0.00032385
      4.7500                        0.6494E+06                        0.6876E+03                       -0.1086E+05                       -0.9630E+04                       -0.1970E+04                        0.5462E+02                       64.50805664                        0.00032384
      4.7550                        0.6494E+06                        0.6881E+03                       -0.1432E+05                       -0.1126E+05                       -0.3772E+04                        0.2010E+02                       64.50805664                        0.00032384
      4.7600                        0.6494E+06                        0.6886E+03                       -0.1307E+05                       -0.1037E+05                       -0.3329E+04                        0.6439E+02                       64.50805664                        0.00032384
      4.7650                        0.6494E+06                        0.6891E+03                       -0.1441E+05                       -0.1090E+05                       -0.4332E+04                        0.1271E+03                       64.50805664                        0.00032384
      4.7700                        0.6495E+06                        0.6896E+03                       -0.2113E+05                       -0.1527E+05                       -0.6757E+04                        0.2070E+03                       64.51416016                        0.00032384
      4.7750                        0.6495E+06                        0.6900E+03                       -0.1443E+05                       -0.1074E+05                       -0.4362E+04                        0.1477E+02                       64.52636719                        0.00032384
      4.7800                        0.6495E+06                        0.6905E+03                       -0.1389E+05                       -0.1065E+05                       -0.3971E+04                        0.3410E+02                       64.53857422                        0.00032385
      4.7850                        0.6495E+06                        0.6910E+03                       -0.1441E+05                       -0.1078E+05                       -0.3895E+04                        0.4275E+03                       64.53857422                        0.00032385
      4.7900                        0.6495E+06                        0.6915E+03                       -0.1506E+05                       -0.1103E+05                       -0.4592E+04                        0.1328E+03                       64.53857422                        0.00032385
      4.7950                        0.6495E+06                        0.6920E+03                       -0.2362E+05                       -0.1473E+05                       -0.9124E+04                        0.4536E+03                       64.53857422                        0.00032385
      4.8000                        0.6495E+06                        0.6925E+03                       -0.1567E+05                       -0.1089E+05                       -0.5271E+04                        0.2020E+03                       64.53857422                        0.00032385
      4.8050                        0.6496E+06                        0.6930E+03                       -0.1461E+05                       -0.1135E+05                       -0.3796E+04                        0.1565E+03                       64.53857422                        0.00032386
      4.8100                        0.6496E+06                        0.6934E+03                       -0.1378E+05                       -0.1109E+05                       -0.3470E+04                        0.8977E+02                       64.53857422                        0.00032386
      4.8150                        0.6496E+06                        0.6939E+03                       -0.1171E+05                       -0.9846E+04                       -0.2562E+04                        0.6937E+01                       64.53857422                        0.00032387
      4.8200                        0.6496E+06                        0.6944E+03                       -0.1204E+05                       -0.9905E+04                       -0.2714E+04                        0.1140E+03                       64.53857422                        0.00032387
      4.8250                        0.6496E+06                        0.6949E+03                       -0.1347E+05                       -0.1073E+05                       -0.3477E+04                        0.4523E+02                       64.53857422                        0.00032388
      4.8300                        0.6496E+06                        0.6954E+03                       -0.1425E+05                       -0.1154E+05                       -0.3565E+04                        0.1564E+03                       64.54467773                        0.00032389
      4.8350                        0.6496E+06                        0.6959E+03                       -0.1346E+05                       -0.1128E+05                       -0.2969E+04                        0.9386E+02                       64.55078125                        0.00032389
      4.8400                        0.6497E+06                        0.6964E+03                       -0.1402E+05                       -0.1134E+05                       -0.3216E+04                        0.1601E+03                       64.55688477                        0.00032390
      4.8450                        0.6497E+06                        0.6968E+03                       -0.2622E+05                       -0.2525E+05                       -0.1780E+04                        0.1116E+03                       64.55688477                        0.00032391
      4.8500                        0.6497E+06                        0.6973E+03                       -0.1683E+05                       -0.1323E+05                       -0.4280E+04                        0.2201E+02                       64.55688477                        0.00032392
      4.8550                        0.6497E+06                        0.6978E+03                       -0.1149E+05                       -0.8030E+04                       -0.4174E+04                        0.1454E+02                       64.55688477                        0.00032394
      4.8600                        0.6497E+06                        0.6983E+03                       -0.1470E+05                       -0.1162E+05                       -0.3489E+04                        0.2976E+03                       64.56298828                        0.00032395
      4.8650                        0.6497E+06                        0.6988E+03                       -0.1282E+05                       -0.1007E+05                       -0.3359E+04                        0.8513E+02                       64.56909180                        0.00032396
      4.8700                        0.6498E+06                        0.6993E+03                       -0.1455E+05                       -0.1118E+05                       -0.3969E+04                        0.1076E+03                       64.56909180                        0.00032398
      4.8750                        0.6498E+06                        0.6997E+03                       -0.1035E+05                       -0.9531E+04                       -0.1616E+04                        0.9999E+02                       64.57519531                        0.00032399
      4.8800                        0.6498E+06                        0.7002E+03                       -0.1317E+05                       -0.1099E+05                       -0.3285E+04                        0.3975E+03                       64.58129883                        0.00032401
      4.8850                        0.6498E+06                        0.7007E+03                       -0.1156E+05                       -0.9121E+04                       -0.3180E+04                        0.3941E+02                       64.58129883                        0.00032403
      4.8900                        0.6498E+06                        0.7012E+03                       -0.1793E+05                       -0.1504E+05                       -0.3799E+04                        0.2063E+03                       64.58129883                        0.00032405
      4.8950                        0.6498E+06                        0.7017E+03                       -0.1174E+05                       -0.1008E+05                       -0.2369E+04                        0.9062E+01                       64.58129883                        0.00032407
      4.9000                        0.6499E+06                        0.7021E+03                       -0.1235E+05                       -0.1007E+05                       -0.3014E+04                        0.2912E+02                       64.58129883                        0.00032409
      4.9050                        0.6499E+06                        0.7026E+03                       -0.1115E+05                       -0.9581E+04                       -0.2380E+04                        0.1040E+03                       64.58740234                        0.00032411
      4.9100                        0.6499E+06                        0.7031E+03                       -0.2232E+05                       -0.1637E+05                       -0.6547E+04                        0.1114E+03                       64.58740234                        0.00032414
      4.9150                        0.6499E+06                        0.7036E+03                       -0.1536E+05                       -0.1227E+05                       -0.3706E+04                        0.8842E+02                       64.58740234                        0.00032416
      4.9200                        0.6499E+06                        0.7041E+03                        0.4460E+05                        0.3745E+04                        0.4023E+05                        0.7769E+02                       64.58740234                        0.00032419
      4.9250                        0.6499E+06                        0.7045E+03                       -0.2534E+04                       -0.9164E+04                        0.5932E+04                        0.6505E+01                       64.59350586                        0.00032422
      4.9300                        0.6500E+06                        0.7050E+03                       -0.1139E+05                       -0.1018E+05                       -0.1954E+04                        0.3680E+02                       64.59960938                        0.00032425
      4.9350                        0.6500E+06                        0.7055E+03                       -0.1100E+05                       -0.1004E+05                       -0.1721E+04                        0.5772E+02                       64.59960938                        0.00032428
      4.9400                        0.6500E+06                        0.7060E+03                       -0.1171E+05                       -0.1008E+05                       -0.2524E+04                        0.1824E+03                       64.59960938                        0.00032431
      4.9450                        0.6500E+06                        0.7064E+03                       -0.8775E+04                       -0.7925E+04                       -0.1311E+04                        0.2465E+03                       64.60571289                        0.00032435
      4.9500                        0.6500E+06                        0.7069E+03                       -0.1094E+05                       -0.9624E+04                       -0.1977E+04                        0.4268E+02                       64.60571289                        0.00032438
      4.9550                        0.6500E+06                        0.7074E+03                       -0.1274E+05                       -0.1048E+05                       -0.2994E+04                        0.2486E+02                       64.61791992                        0.00032442
      4.9600                        0.6501E+06                        0.7079E+03                       -0.1497E+05                       -0.1111E+05                       -0.4841E+04                        0.2739E+03                       64.61791992                        0.00032446
      4.9650                        0.6501E+06                        0.7084E+03                       -0.7475E+04                       -0.8751E+04                        0.7745E+03                        0.2069E+03                       64.61791992                        0.00032449
      4.9700                        0.6501E+06                        0.7088E+03                       -0.1383E+05                       -0.1128E+05                       -0.3100E+04                        0.1550E+03                       64.61791992                        0.00032454
      4.9750                        0.6501E+06                        0.7093E+03                       -0.1252E+06                       -0.7378E+05                       -0.5232E+05                        0.1888E+03                       64.63012695                        0.00032458
      4.9800                        0.6501E+06                        0.7098E+03                       -0.1357E+05                       -0.1044E+05                       -0.3677E+04                        0.1608E+03                       64.63012695                        0.00032462
      4.9850                        0.6501E+06                        0.7103E+03                       -0.1477E+05                       -0.1217E+05                       -0.3341E+04                        0.3156E+02                       64.63012695                        0.00032467
      4.9900                        0.6502E+06                        0.7107E+03                       -0.1046E+05                       -0.9320E+04                       -0.1841E+04                        0.7690E+01                       64.63012695                        0.00032471
